asn,ip,bgp_prefix,country,registry,allocated,as_name
11172,2001:1248:43b7::1,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43b8::1,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f001:1868:29b5:d6ba:e001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f00b:be6e:190c:1a98:a001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f00c:ab3a:fa85:200a:1001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f00d:39a2:337e:9a55:c001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f01b:1d1f:e2a4:2ef1:2001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f01c:3fd6:adf1:98e8:d001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f01d:380:b124:4ffb:3001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f021:358d:ba66:f9e:8001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f022:d337:462e:36cd:b001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f023:fb62:90ad:782:9001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f025:3f1f:3988:e952:2001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f02a:87cd:a24a:94b0:e001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f032:e576:71b4:3cf1:1,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f033:6d82:1da3:5830:1,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f036:d797:b7b:b335:b001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f037:b33e:250:bf13:e001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f03a:d6ab:d7fc:986c:e001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43bf:f03e:bfcc:a2bf:c7fb:e001,2001:1248:4380::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43c5::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43c7::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43cd::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43d3::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43d4::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43d7::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43d8::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43da::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43db::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43dd::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43de::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43e5::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43e6::1,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f004:c6c4:396d:31f2:f001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f007:f8de:b85:62e:6001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f00c:93dc:39be:3146:f001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f00d:445c:5242:d3eb:8001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f00e:bf26:b30d:c849:7001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f010:96fe:cd72:c3c:7001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f013:2538:c213:8991:2001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f014:de1f:9993:948:2001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f017:1795:b4ab:57b4:6001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f01a:5759:9a56:9886:c001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f01b:fafa:32b2:cb15:d001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f01d:c40d:7daa:cbfb:b001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:43ff:f026:9689:4642:37e1:9001,2001:1248:43c0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4400::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4405::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:440d::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4414::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4420::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4421::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4422::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4426::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4427::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:442e::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4433::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443a::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443c::1,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f000:c0ed:acf6:a650:6001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f001:bc7e:68b:e46:110a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f002:fda6:7f3b:4e46:8001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f003:4b0d:592f:5fe8:3001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f003:4b0d:592f:5fe8:310a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f004:7588:8239:6158:1001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f004:7588:8239:6158:110a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f005:a765:3ad0:c816:5001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f006:994c:7dd8:af23:6001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f007:d81e:7ce1:2850:617f,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f009:e963:1aad:6557:317f,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f00b:2a4c:c458:6395:717f,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f00d:7190:d2f1:433a:2001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f00d:7190:d2f1:433a:210a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f010:2c0e:f3cc:218a:6001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f010:2c0e:f3cc:218a:610a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f011:80a4:75bc:6fbf:b10a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f012:174f:7cf2:4aea:c17f,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f014:5863:fd03:ba53:1001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f018:4403:65ee:ce1e:917f,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f019:7be0:16d7:ecd:c001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f019:7be0:16d7:ecd:c10a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f01b:c185:45dc:588a:b17f,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f01e:5817:a31b:458e:c001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f01e:5817:a31b:458e:c10a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f020:40ed:c4bb:4941:7001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f020:40ed:c4bb:4941:710a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f022:3358:518e:66d8:910a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f023:7de0:d744:6b3:d001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f023:7de0:d744:6b3:d10a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f025:4b22:2ae1:3462:717f,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f026:fd11:e11d:9ffb:710a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f027:ad02:9d36:c9d1:b10a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f028:914d:973f:e45c:e10a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f02a:6c86:4387:8a3c:5001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f02a:6c86:4387:8a3c:510a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f02c:837a:7fb6:9bd0:3b5a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f02e:47e7:694a:3fc6:7001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f02e:47e7:694a:3fc6:710a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f033:8d7d:dbe9:df8d:610a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f035:60e2:ae3b:236e:c6ca,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f038:9104:dd78:5e3:db0a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f03a:8657:e0bf:36ba:910a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f03c:3dc1:991b:2f04:9001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f03c:3dc1:991b:2f04:910a,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:443f:f03e:ccf8:fd55:8909:5001,2001:1248:4400::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4447::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4449::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:444c::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:444f::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4450::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4452::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4458::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:445e::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4464::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:446a::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:446c::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4470::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4472::1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f001:6e8f:2303:fc00:d10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f002:953d:72c4:8775:9f8a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f003:ad8a:95d:9ac5:f10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f007:db00:ab77:308e:e10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f009:a728:51de:bb86:1,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f00c:75b0:38cf:9b37:110a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f00d:9a99:bedd:ae72:8001,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f00d:9a99:bedd:ae72:810a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f00f:335b:c444:db88:9001,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f00f:335b:c444:db88:910a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f010:c89d:ec9d:e2b0:8001,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f012:c6b3:98a4:1677:810a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f015:2a5c:3e82:29d1:b10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f018:7fa6:a977:5cc4:410a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f01a:2777:aee9:d87d:c34a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f01d:7053:79a2:6bd:d29a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f01e:5b1b:5055:4512:d10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f01f:fdec:b6c9:b0b2:310a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f029:68e7:96ba:18d7:7cfa,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f02a:d2f0:f2f5:1d80:4001,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f02b:445a:3ce4:62f5:7001,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f02b:445a:3ce4:62f5:710a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f02c:4c19:673d:a59b:f001,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f02c:4c19:673d:a59b:f10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f02d:fc92:2047:b5a0:a001,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f02d:fc92:2047:b5a0:a10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f030:bc9b:b379:8368:2001,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f031:831d:db66:35e1:110a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f032:ad34:b20b:e889:c10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f034:69e4:b3aa:a337:10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f036:4a83:28c9:ae1f:d10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f037:d5cd:6746:a4e4:e001,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f03b:d1ce:9696:37fa:210a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f03c:ddd9:c997:b20e:f001,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f03c:ddd9:c997:b20e:f10a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f03d:c88a:c87d:6bc7:f80a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:447f:f03e:9711:3e9a:7144:710a,2001:1248:4440::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4487::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:448b::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:448c::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:448e::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4494::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:4496::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:449a::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:449e::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:44a5::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:44a6::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:44ac::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:44b4::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:44b7::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:44b8::1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:44bf:f003:470c:b3ad:b489:810a,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:44bf:f005:dfe5:1ae6:b19b:99da,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:44bf:f007:c931:2997:963f:1,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:44bf:f009:d283:1f2a:1793:1001,2001:1248:4480::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
